time_s,depth_m,depth_setpoint_m,depth_error_m,velocity_mps,actuator_setpoint_mm
7.401,0.4535,0.4047,-0.0488,-0.01,47.45293458297783
7.451,0.453,0.4047,-0.0483,-0.01,47.40192204255354
7.501,0.4526,0.4047,-0.0479,-0.008,47.3947762645162
7.551,0.4519,0.4047,-0.0472,-0.01,47.3947762645162
7.601,0.4519,0.4047,-0.0472,-0.008,47.39671544255278
7.651,0.4508,0.4047,-0.0461,-0.008,47.39671544255278
7.701,0.4508,0.4047,-0.0461,-0.008,47.407115215596114
7.751,0.4495,0.4047,-0.0448,-0.01,47.407115215596114
7.801,0.4488,0.4047,-0.0441,-0.01,47.462894078724375
7.851,0.4487,0.4047,-0.044,-0.01,47.462894078724375
7.901,0.4481,0.4047,-0.0434,-0.012,47.39106554255277
7.951,0.4475,0.4047,-0.0428,-0.012,47.40076499677423
8.001,0.4468,0.4047,-0.0421,-0.012,47.40076499677423
8.051,0.4463,0.4047,-0.0416,-0.012,47.414697287234624
8.101,0.4455,0.4047,-0.0408,-0.012,47.414697287234624
8.151,0.4448,0.4047,-0.0401,-0.014,47.42988533404169
8.201,0.4445,0.4047,-0.0398,-0.012,47.372424048387096
8.251,0.4439,0.4047,-0.0392,-0.012,47.372424048387096
8.301,0.4435,0.4047,-0.0388,-0.012,47.39977478936218
8.351,0.4432,0.4047,-0.0385,-0.012,47.39977478936218
8.401,0.4426,0.4047,-0.0379,-0.012,47.392693040425
8.451,0.4417,0.4047,-0.037,-0.012,47.41690734516137
8.501,0.4409,0.4047,-0.0362,-0.012,47.41690734516137
8.551,0.4402,0.4047,-0.0355,-0.012,47.42377693404328
8.601,0.44,0.4047,-0.0353,-0.012,47.42377693404328
8.651,0.4398,0.4047,-0.0351,-0.012,47.36276689574442
8.701,0.439,0.4047,-0.0343,-0.012,47.36276689574442
8.751,0.4387,0.4047,-0.034,-0.012,47.39044301559701
8.801,0.4379,0.4047,-0.0332,-0.014,47.39044301559701
8.851,0.4378,0.4047,-0.0331,-0.014,47.386545240425015
8.901,0.4367,0.4047,-0.032,-0.014,47.386545240425015
8.951,0.4364,0.4047,-0.0317,-0.006,47.412961185107065
9.001,0.4359,0.4047,-0.0312,-0.006,47.377881280645234
9.051,0.4358,0.4047,-0.0311,-0.006,47.377881280645234
9.101,0.4357,0.4047,-0.031,-0.006,47.34568299787221
9.151,0.4345,0.4047,-0.0298,-0.006,47.34568299787221
9.201,0.4337,0.4047,-0.029,-0.01,47.4276268192657
9.251,0.4334,0.4047,-0.0287,-0.006,47.4276268192657
9.301,0.4329,0.4047,-0.0282,-0.01,47.37738609148974
9.351,0.4328,0.4047,-0.0281,-0.006,47.37738609148974
9.401,0.4323,0.4047,-0.0276,-0.01,47.36535339361666
9.451,0.4311,0.4047,-0.0264,-0.01,47.36535339361666
9.501,0.4308,0.4047,-0.0261,-0.01,47.40240093945045
9.551,0.4303,0.4047,-0.0256,-0.01,47.40240093945045
9.601,0.4294,0.4047,-0.0247,-0.01,47.4085398851056
9.651,0.4292,0.4047,-0.0245,-0.01,47.4085398851056
9.701,0.4287,0.4047,-0.024,-0.01,47.364965891742976
9.751,0.4282,0.4047,-0.0235,-0.01,47.364965891742976
9.801,0.4276,0.4047,-0.0229,-0.01,47.3914138382984
9.851,0.4276,0.4047,-0.0229,-0.01,47.3914138382984
9.901,0.4264,0.4047,-0.0217,-0.01,47.39709318723335
9.951,0.4253,0.4047,-0.0206,-0.01,47.42289587741947
10.001,0.4252,0.4047,-0.0205,-0.01,47.42289587741947
10.051,0.4242,0.4047,-0.0195,-0.01,47.39306383829839
10.101,0.424,0.4047,-0.0193,-0.01,47.39306383829839
10.151,0.424,0.4047,-0.0193,-0.01,47.3437772978722
10.201,0.4228,0.4047,-0.0181,-0.012,47.43119099354851
10.251,0.4217,0.4047,-0.017,-0.02,47.43119099354851
10.301,0.4217,0.4047,-0.017,-0.02,47.39352943829839
10.351,0.4205,0.4047,-0.0158,-0.02,47.39352943829839
10.401,0.42,0.4047,-0.0153,-0.01,47.42740613191394
10.451,0.4197,0.4047,-0.015,-0.01,47.3608441483871
10.501,0.4187,0.4047,-0.014,-0.01,47.3608441483871
10.551,0.4184,0.4047,-0.0137,-0.01,47.407111736170826
10.601,0.4176,0.4047,-0.0129,-0.016,47.407111736170826
10.651,0.4169,0.4047,-0.0122,-0.014,47.41960323404171
10.701,0.416,0.4047,-0.0113,-0.014,47.41349604516138
10.751,0.4159,0.4047,-0.0112,-0.014,47.41349604516138
10.801,0.4147,0.4047,-0.01,-0.014,47.41172433617082
10.851,0.4142,0.4047,-0.0095,-0.014,47.41172433617082
10.901,0.4142,0.4047,-0.0095,-0.014,47.36927814468055
10.951,0.4126,0.4047,-0.0079,-0.014,47.4744248580647
11.001,0.4121,0.4047,-0.0074,-0.014,47.4744248580647
11.051,0.4115,0.4047,-0.0068,-0.012,47.40546403829838
11.101,0.4105,0.4047,-0.0058,-0.012,47.40546403829838
11.151,0.4097,0.4047,-0.005,-0.012,47.445828080850056
11.201,0.4092,0.4047,-0.0045,-0.012,47.3911269806452
11.251,0.4089,0.4047,-0.0042,-0.01,47.3911269806452
11.301,0.4079,0.4047,-0.0032,-0.012,47.42225253617082
11.351,0.4077,0.4047,-0.003,-0.012,47.42225253617082
11.401,0.4059,0.4047,-0.0012,-0.012,47.46337377872229
11.451,0.4055,0.4047,-0.0008,-0.012,47.38999926451615
11.501,0.4054,0.4047,-0.0007,-0.01,47.38999926451615
11.551,0.4046,0.4047,0.0001,-0.01,47.407422940425946
11.601,0.4039,0.4047,0.0008,-0.01,47.407422940425946
11.651,0.4036,0.4047,0.0011,-0.008,47.414845489361134
11.701,0.4029,0.4047,0.0018,-0.014,47.4196172129033
11.751,0.4017,0.4047,0.003,-0.014,47.4196172129033
11.801,0.4013,0.4047,0.0034,-0.014,47.45179158297948
11.851,0.4004,0.4047,0.0043,-0.014,47.45179158297948
11.901,0.3996,0.4047,0.0051,-0.014,47.460990131913945
11.951,0.3996,0.4047,0.0051,-0.014,47.37088079999997
12.001,0.3991,0.4047,0.0056,-0.014,47.37088079999997
12.052,0.3981,0.4047,0.0066,-0.014,47.45428843404325
12.101,0.3974,0.4047,0.0073,-0.0143,47.45428843404325
12.151,0.3971,0.4047,0.0076,-0.0143,47.43040708936114
12.201,0.3961,0.4047,0.0086,-0.0143,47.46039396129044
12.251,0.3955,0.4047,0.0092,-0.0143,47.46039396129044
12.301,0.3952,0.4047,0.0095,-0.012,47.43031414042594
12.351,0.3945,0.4047,0.0102,-0.012,47.43031414042594
12.401,0.3937,0.4047,0.011,-0.014,47.46626303404172
12.451,0.3935,0.4047,0.0112,-0.014,47.46626303404172
12.501,0.3925,0.4047,0.0122,-0.014,47.44525147156032
12.551,0.3917,0.4047,0.013,-0.014,47.44525147156032
12.601,0.3916,0.4047,0.0131,-0.014,47.441109340425015
12.651,0.3903,0.4047,0.0144,-0.014,47.441109340425015
12.701,0.3902,0.4047,0.0145,-0.014,47.461837683486
12.751,0.3902,0.4047,0.0145,-0.014,47.461837683486
12.801,0.3889,0.4047,0.0158,-0.016,47.470851636170806
12.851,0.3885,0.4047,0.0162,-0.008,47.470851636170806
12.901,0.388,0.4047,0.0167,-0.01,47.45294484042503
12.951,0.3873,0.4047,0.0174,-0.01,47.4640029129033
13.001,0.3868,0.4047,0.0179,-0.01,47.4640029129033
13.051,0.3866,0.4047,0.0181,-0.01,47.44788674255349
13.101,0.3855,0.4047,0.0192,-0.01,47.44788674255349
13.151,0.3849,0.4047,0.0198,-0.01,47.50633943191395
13.201,0.3842,0.4047,0.0205,-0.012,47.50633943191395
13.251,0.3831,0.4047,0.0216,-0.012,47.50443710734049
13.301,0.3827,0.4047,0.022,-0.012,47.50443710734049
13.351,0.3824,0.4047,0.0223,-0.012,47.46259854255278
13.401,0.3817,0.4047,0.023,-0.012,47.46259854255278
13.451,0.3813,0.4047,0.0234,-0.012,47.48057381559614
13.501,0.3807,0.4047,0.024,-0.012,47.48057381559614
13.551,0.3791,0.4047,0.0256,-0.012,47.55394277659677
13.601,0.3791,0.4047,0.0256,-0.012,47.55394277659677
13.651,0.3784,0.4047,0.0263,-0.012,47.4780277425528
13.701,0.3775,0.4047,0.0272,-0.012,47.5168607451614
13.751,0.3769,0.4047,0.0278,-0.012,47.5168607451614
13.801,0.3768,0.4047,0.0279,-0.012,47.48553674255349
13.851,0.3758,0.4047,0.0289,-0.012,47.48553674255349
13.901,0.3751,0.4047,0.0296,-0.014,47.54491063191396
