time_s,actuator_mm,actuator_setpoint_mm,depth_filtered_m,depth_setpoint_m,motor_cmd
8.805,48.352,46.80211639404297,0.8313,0.2101,-7.764705882352941
8.855,48.645,46.80211639404297,0.8325,0.2101,-7.764705882352941
8.905,48.034,46.80211639404297,0.8326,0.2101,-7.623529411764705
8.955,48.107,46.80211639404297,0.8326,0.2101,-7.623529411764705
9.005,47.717,46.80211639404297,0.8326,0.2101,-7.529411764705882
9.055,47.766,46.80211639404297,0.8326,0.2101,-7.529411764705882
9.105,47.619,46.80211639404297,0.8327,0.2101,-7.3882352941176475
9.155,47.521,46.80211639404297,0.8327,0.2101,-7.3882352941176475
9.205,47.35,46.80211639404297,0.8329,0.2101,-7.3882352941176475
9.255,47.546,46.80211639404297,0.8329,0.2101,-7.3882352941176475
9.305,47.179,45.3021125793457,0.8329,0.2101,-7.247058823529412
9.355,47.277,45.3021125793457,0.833,0.2101,-7.341176470588235
9.405,47.106,45.3021125793457,0.833,0.2101,-7.341176470588235
9.455,46.96,45.3021125793457,0.8331,0.2101,-7.811764705882353
9.505,46.813,45.3021125793457,0.8331,0.2101,-7.811764705882353
9.555,46.447,45.3021125793457,0.8331,0.2101,-7.670588235294118
9.605,46.496,45.3021125793457,0.8331,0.2101,-7.623529411764705
9.655,46.471,45.3021125793457,0.8331,0.2101,-7.623529411764705
9.705,46.349,45.3021125793457,0.8331,0.2101,-7.529411764705882
9.755,46.129,45.3021125793457,0.8331,0.2101,-7.529411764705882
9.805,46.056,45.3021125793457,0.8331,0.2101,-7.435294117647059
9.855,46.032,45.3021125793457,0.8329,0.2101,-7.3882352941176475
9.905,45.812,45.3021125793457,0.8326,0.2101,-7.3882352941176475
9.955,45.91,45.3021125793457,0.8323,0.2101,-7.341176470588235
10.005,45.421,45.3021125793457,0.8321,0.2101,-7.341176470588235
10.055,45.641,45.3021125793457,0.832,0.2101,-7.294117647058823
10.105,45.446,45.3021125793457,0.832,0.2101,-7.105882352941176
10.155,45.446,45.3021125793457,0.832,0.2101,-7.105882352941176
10.205,44.982,45.3021125793457,0.8319,0.2101,-7.105882352941176
10.255,45.568,45.3021125793457,0.8319,0.2101,-7.105882352941176
10.305,45.372,43.80211639404297,0.8319,0.2101,7.2
10.355,45.397,43.80211639404297,0.8318,0.2101,-7.152941176470589
10.405,45.47,43.80211639404297,0.8317,0.2101,-7.152941176470589
10.455,45.495,43.80211639404297,0.8316,0.2101,-7.670588235294118
10.505,45.226,43.80211639404297,0.8316,0.2101,-7.670588235294118
10.555,44.982,43.80211639404297,0.8316,0.2101,-7.7176470588235295
10.605,45.153,43.80211639404297,0.8316,0.2101,-7.576470588235294
10.655,44.86,43.80211639404297,0.8314,0.2101,-7.576470588235294
10.705,44.786,43.80211639404297,0.8312,0.2101,-7.576470588235294
10.755,44.518,43.80211639404297,0.8312,0.2101,-7.576470588235294
10.805,44.005,43.80211639404297,0.8309,0.2101,-7.435294117647059
10.855,44.591,43.80211639404297,0.8309,0.2101,-7.341176470588235
10.905,44.42,43.80211639404297,0.8308,0.2101,-7.341176470588235
10.955,44.274,43.80211639404297,0.8306,0.2101,-7.341176470588235
11.005,44.054,43.80211639404297,0.8305,0.2101,-7.341176470588235
11.055,45.69,43.80211639404297,0.8303,0.2101,-7.247058823529412
11.105,43.932,43.80211639404297,0.8302,0.2101,-7.152941176470589
